,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
ANXA1,0.013740901984918966,0.0246241253266976,0.2955548457442687,0.010752257087938883,0.07205850262121147,0.015863272458049405,0.07583859199463253,0.14023351856924862,0.027954822029594654,0.34627247957459645,0.0,0.012475335000315389,-0.04968398392577051,0.2136612033754156,0.36261543342346286,0.09248778254586122,0.022003382395339704,0.2501339364681352,0.010732222883139842,0.13844664509292925,-0.03869098794186674,-0.016348448931485904,0.009844934099308218,0.02034366050171807,-0.01645361868221018,0.01895022328936179,0.21739553996259786,0.19216924693750528,0.003826932794653192,0.33927806279671485,0.2237800072013465,0.05168820732334028,0.009814535519749487,0.008341189451160278,-0.010455490520804776,0.006112243998301279,0.2098340288494135,0.005679236416158445,0.031064854178575182,0.01836684063297914,0.06132576879692931,0.013916774245317773,0.1877374388123761,0.02505235356117962,-0.03860369404400943,0.018420615400770543,0.057584476418988936,-0.011035758754486091,-0.00338284334176454,-0.005607575792409532
YPEL5,0.5419567665780801,0.04870257130986331,0.08456062905534338,0.013802134044609973,0.0543678774581933,0.01760882366868579,0.32001317166131604,0.008539804659681722,0.005072469865727742,0.038138602283632556,0.013249868378749198,0.0,0.019116292710022083,-0.007615654107935843,0.013488236601262258,0.012115646310374373,0.01054198441411643,0.4566581269109344,0.2270097523172917,0.009365755863717367,0.02119436807727959,-0.007985689774975345,0.0022425765755954914,0.014262046409326285,0.34263882149487646,-0.012421583116062944,0.1446360418831067,0.015317710316965267,-0.009796061670357414,0.02259148628018116,0.1784516968387638,0.2544011617002815,0.006627225536323955,0.41467471105454246,0.3765518177402225,-0.0024798368073689686,0.03330795904040596,0.004665491031461636,0.3326653150498413,-0.003801735678960813,0.010041860750812004,0.1162815750101165,0.07533215877669601,0.01932952111144334,0.0032742707559915312,0.04193205611799051,0.011339161783788642,-0.009275894828069963,0.12552823410912942,0.4208480038386483
LTB,0.011753238373455549,0.0731450617499436,0.10658223532715552,-0.008683776766571205,0.17570613174366567,-0.02465237323677779,-0.026694819470088484,-0.03632069335688133,0.10152218145940493,0.1432472823531172,0.06767597797653158,0.015055524826426435,0.0,0.051471678645725674,0.16017648529294798,0.1308324740854886,0.010379933931473007,0.14805590026476814,-0.0070075540901793874,0.007515885730623113,0.1558498378712497,0.0254940075403819,0.02411733202099059,0.011752484202345181,0.021937291116656463,0.04933014987887723,0.14372209560417223,-0.07612232552446724,0.17868762418223286,-0.005412889057232663,-0.013119531038753093,0.0307533109505327,0.009633903913868128,0.01365441762779714,-0.006954171848364914,0.007408222176780852,-0.03979576437865213,0.373234601951953,-0.01306158771242357,-0.005173332385297506,0.02754238449270115,0.11565993438643865,-0.005950390224139017,0.015941579105269395,0.08261437253467172,-0.015896938287955176,0.3416667987942702,-0.01891718767045756,0.024508412237492998,-0.006465245916389783
NFKBIA,0.4388354414861089,0.042380893939630515,0.007400781918456433,0.07251197274282149,0.0931475782886936,-0.10685708949767127,0.15988120888892038,0.4255906052382308,0.018424096195166502,0.11943065685107207,0.10800662843124408,-0.006674974284347573,0.02621206394139932,0.0,-0.012184580480415406,0.2213281057392536,-0.016138795208107723,0.39146401781553897,0.13591762975115879,0.19303979832490406,-0.00458405389825532,0.023161996067941087,0.1297615104467817,0.016355047010323222,0.0105159889300915,0.016282619575160737,0.40556271619606765,0.010230394743446366,-0.013015299427377496,0.18105307817008656,0.3170413175170701,0.07011084734362387,0.0176069220541071,0.05542957307144529,-0.007488313610155556,-0.00138091894977313,0.2566869674325812,-0.005595063164653658,0.006632416116505277,-0.005860378931737832,-0.009737741022491697,0.006837244272105225,0.28760176427545514,0.13474215753972138,0.024577779453890804,-0.00036959635995177816,0.0030276800417039797,0.02076779360178866,0.02717982600373993,0.25412431247497164
CRIP1,0.021307184495124754,0.019429403118355386,0.33898724385679374,0.014876633077473082,0.06750612523207339,0.013085518128986496,0.00978579455899431,0.014734445496412837,0.0266188537672992,0.1800053399838957,0.277071046279053,0.013355191432657322,0.0856762411869782,-0.01600588283132587,0.0,-0.014725525970364537,0.1516706736579375,0.13362387593384872,0.02444507884306259,0.03402045693315417,0.08724640847209662,0.011770765263694413,0.020023397730961904,-0.046741284758896724,0.0050628571793875365,0.045411010161505234,-0.01640926093703642,0.23416158320464567,0.009267846339338809,0.15669994922328356,-0.019904385937956837,-0.02960513837560835,0.011100200033529092,0.03356297568325478,-0.012647512015209613,0.004251564784275037,0.03143400787469012,-0.0035518011879797184,-0.0029193548972496117,-0.0018372638370258132,0.16943502553762638,0.00600857951203526,-0.004942182221087047,-0.006314547715812043,0.0066552613450878715,0.020563730942373692,0.006715464410713289,0.015215470583793035,0.005773591785514999,0.014955790569731734
CD69,0.42422623179739216,0.013851840001527012,-0.003852359020679679,0.28476526882989356,0.017042724059620613,0.32746552848470106,0.10677550371683758,0.003190686376823649,0.0220027386376671,0.2004476774309037,0.06882826049227778,0.06849766870054809,0.08182431483805822,0.23195982683942973,0.008694827859750238,0.0,-0.0030963719931322354,-0.22111233882069797,0.0181602108735061,0.008516082886595715,0.008744371180493603,0.008374803653734034,0.4051356378065387,0.019532059540231017,0.05966170617329763,0.011309324361252383,0.13521717010090067,0.025682538971838472,0.005377470069149352,0.01742238276814856,0.4142310098536546,-0.0032174497354928665,0.005993005789475948,0.14925534814909708,0.009437171709138093,-0.016655130418682565,0.1961538602671438,0.019089341042325996,0.01215483569631533,-0.00410672963321101,0.009258640969881425,-0.008162600984104146,0.22166317428314047,-0.04222885233245203,0.01789051261987285,-0.020415052419828973,0.0046909214178234866,-0.014594752291683655,0.13026958516067652,0.21907183239384137
ACTB,0.038265115775495434,0.007929054901523786,0.19026857569023017,0.013261957465372535,0.012465959732929837,-0.006634377054821471,0.024677098788014287,0.011857236991699386,0.031875521557268444,-0.014651534360981062,0.02002525580744221,-0.008780825769822113,0.019650745341268105,0.0012420218759279717,0.05351308709768853,-0.008982116172850418,0.0,0.09515560879114472,-0.0054205347095077775,0.021037225818638254,0.18952889403238438,0.07220800135839738,-0.010715904884971574,0.37417005636807177,0.019721118642304598,0.042184949174938084,-0.006562856519638042,0.14183196516663232,0.15468481237509657,0.02289806148943249,0.12286040446346906,0.00027119247658176907,-0.0068883903423122,0.013101174698961118,-0.010690587484221949,0.06797925533364772,0.06519801774008119,0.3333835741672202,0.023148079552269062,0.029790469745126724,0.2653578726547754,-0.011282032056524331,0.011869204294273152,0.009739903017278022,0.23461853237194266,0.003515991192271554,0.002607005617207917,0.01608767985157386,0.009971188729601092,-0.019234625476233495
FTH1,0.5356559184027642,0.03082469274604916,0.02699122987716524,0.028306134802584128,0.008852263419409933,0.029193273156543763,0.21260000963120945,0.037094526076226306,-0.0012124471952316021,0.026477704516576293,0.12657227518574557,0.5318513968122689,-0.05974334923457728,0.16647657283768094,0.1444490890362623,-0.006856555013630473,0.09028252666554973,0.0,0.1381065492095257,0.07976856255849443,0.009371324579905894,0.03226297569950069,0.006164106442033095,0.016857968560566122,-0.0031576483232228663,0.005883393865242425,0.2704288185738093,0.18097904243519938,0.030761135650428997,0.1427415722003051,0.34209348751863733,0.09140817939964795,0.016096768694979068,0.16599690621290084,0.28573256800168817,0.0306600709112687,0.32498851013418767,0.545513615914057,0.07426434227574392,-0.07985783766375014,0.1007497984029485,0.0822823485538949,0.06243376022264884,0.018436551541020443,0.002053311943217962,0.06326018765460181,0.10463772332048547,0.09856283871042065,0.12619600058785907,0.17797791795709128
CXCR4,0.44615529673763077,0.07787021930318251,0.008028396592646607,0.021695539828494714,0.008138108011181013,0.007466941250668773,0.16091248943269992,0.15900243240519288,0.006517723246090362,0.01537267745320106,0.0089595868163091,0.3800555572460679,-0.009157436008816258,0.17526946627275555,0.01586766718806376,0.015245672859330239,-0.0016419150323420076,0.2953808116027282,0.0,0.17508726482168052,-0.008637458021219912,0.026662922375457164,-0.011339921926411855,0.006118749346812237,0.19998048416075342,-0.0278114806192134,0.21902136543444437,0.007625566631453719,0.00398925816514657,0.022137812537866355,0.18936244956967446,0.27431178541245865,0.020563377922958898,0.36136825444459736,0.06006802104287512,0.006054177292114228,0.061080052772323125,0.006820055154461518,0.10212338378651149,0.01318586700682712,-0.025503570023268446,0.05825533690508895,-0.007864867533667882,0.08075983412824768,0.01768008499003112,-0.009053538623435544,-0.00932446171633264,0.011903263182034279,0.13220562883333256,0.21118354239398032
ZFP36L2,0.38401413770720116,0.04867880998884337,0.0330285175123463,0.019250855426470467,0.05394081125086363,-0.032657492329670995,0.01431746255122014,0.24989580625092794,-0.008406078718434155,-0.018253309587664548,0.10317031547161686,-0.1770276626429137,0.026414523240573046,0.2884077709965793,0.02080686460051253,-0.05395040799859971,0.013158849629264575,0.3456040041337832,0.21382965383724226,0.0,0.041606497658440475,-0.009061337790571347,0.006712495133342901,0.015864204482385093,0.05058893146737636,0.018164058006901723,0.30619294404684494,-0.02085262975357882,0.026365821411820874,0.07368893927378477,0.24253555407691593,0.14939310866644626,0.023456358071179805,0.27357163211712404,0.08973563596648519,0.0735324016712869,-0.060886287371738824,0.2487954238275297,0.06269334727802764,-0.007064298625510477,0.004390372977880969,0.007249698485015403,0.11666215900947416,0.0965586419822966,0.04297931429763116,-0.004244917700883384,-0.0019407988032338764,0.0034202570281279964,0.07690798090773472,0.0025923922101186454
