,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
ANXA1,0.013800790138595672,0.02118526102082577,0.2955548457442687,0.010362507432173368,0.07355673048220053,0.011773117292636793,0.07533884369108051,0.14337906000884063,0.028283612594425182,0.34627247957459645,0.0,0.014307079720205345,-0.02225809946842676,0.2136612033754156,0.36261543342346286,0.09869536289734436,0.024452190964844887,0.2501339364681352,0.010446339914946286,0.14063970440671658,-0.030582643686807638,-0.029116964242459735,0.009163106681180897,0.018443173881383515,-0.011022113582025218,0.017488971341620016,0.21739553996259786,0.19216924693750528,-0.002990881018243028,0.33927806279671485,0.2237800072013465,0.0492539013276739,-0.010429718007880789,0.007174422167924003,0.007891752406482452,0.0056054058287398996,0.2098340288494135,0.006795151693603966,0.029779978351320964,0.017493499183701085,0.06535356482241982,0.0136812940807162,0.17737484329382383,0.02738809870347186,-0.022718575320601363,0.01808022076904412,0.05943872215225284,0.009916382959892087,-0.0032843233368122166,-0.00218032701438772
YPEL5,0.5419567665780801,0.04580875692195593,0.08919894332266147,0.013227317654980976,0.06945415683297217,0.01719851661648589,0.31911144133775615,0.008257437872180293,0.0039723390018077806,0.03789091448778889,0.013193884689527079,0.0,0.01735004160552364,-0.0057289685089554915,0.011453595150584544,-0.013997313973900003,0.009905282986829907,0.45351834058554336,0.1883029185205765,0.010632814307078154,0.01937716225842117,-0.006038486245906997,0.002803364805920337,0.013595028242491782,0.3411300968663827,-0.015875054791229446,0.17117861113157698,0.01646086042991795,-0.006316728427652524,0.023321789928005803,0.1778231716429628,0.2525434449342187,0.0034297019003384104,0.414538964916029,0.37605173156365346,-0.0027070962558648002,0.0339030649243104,0.005197208446126697,0.33199979174766336,-0.003982797344593714,0.01044667144026697,0.09799857646423474,0.05486066726803767,0.020428198502731316,-0.009380885656740882,0.04092396802694287,0.01025144705687144,0.0069050197662855846,0.11539844566420673,0.4206114583096524
LTB,0.012021673040437286,0.07355748856878805,0.10658223532715548,0.00627395682064435,0.17570613174366567,-0.015554484590161993,-0.014985542961071636,-0.03859108623347301,0.10152218145940488,0.1432472823531172,0.06791233272925963,0.015676361656461742,0.0,0.06273107739419231,0.16017648529294798,0.1308324740854886,0.0097577276311805,0.14805590026476814,-0.00630816541619769,-0.00812607203078117,0.1558498378712497,0.025492598384863945,-0.03281993544577822,-0.016335249573914187,0.02428451251146654,0.04771408184895639,0.14372209560417223,-0.0022772597950188093,0.17868762418223286,-0.0023535256626689995,0.00942925041824177,0.028622351780867715,-0.010023722540372357,0.012289881477162984,0.0032567763900043516,0.007463674128794271,-0.05124007364853515,0.373234601951953,-0.009115159808002803,-0.004715896223982161,0.028497600400397373,0.11565993438643862,-0.003955252997675577,0.01710445142362468,0.07620099988878537,0.006678788441876743,0.3416667987942702,-0.06765921600845486,0.02460435816844385,0.003058390356495111
NFKBIA,0.4388354414861089,0.04229150053390804,0.007172923547008804,0.06853355875273051,0.07742099147773511,-0.10369951627629476,0.15550721798618802,0.4210604910180785,0.018159815280225297,0.11913620092764038,0.10451016512096907,0.005338093470296968,0.026216468975445183,0.0,-0.011629716328576541,0.2375122256221905,-0.01811673332031639,0.3920910265638418,0.12373141884443153,0.18511904822921868,-0.002422273146522339,0.02320614844837621,0.11807793822749231,0.015617913709943651,0.010232723768860513,0.014901804627662928,0.41591840217254744,0.010273950432392265,0.010286763551389876,0.1795704692413892,0.316664616741719,0.074237442331447,0.016346496635078957,0.057774788099948245,0.003141994316724716,0.0007156717496331081,0.25579468060319077,-0.0065652367025305245,-0.0073621181320838065,-0.005403453780585589,-0.0022487599169122093,-0.008056710715265885,0.2875072524750507,0.11329607233615627,0.02400640908744171,-0.003356897997500627,-0.002512809100694607,0.021046697260125532,0.03600044391924667,0.2533388230758381
CRIP1,0.017512731729101578,0.018419635114701176,0.33898724385679374,0.010528516144780193,0.051166941607254844,0.006529929037750825,0.010325140857339668,0.01705535327191578,0.027721674420395474,0.18028668186891414,0.277071046279053,0.013953814809443242,0.08449602310190957,-0.01888118923747169,0.0,0.0068664517254057155,0.08819731799348444,0.15437702468145437,0.026113571224391646,0.03329230280067187,0.07977001462659102,0.01183423367472706,-0.02369976312070738,0.04804217897300649,0.003586013341655426,0.0380231467508312,-0.01568762662440739,0.23416158320464567,0.012065089187184935,0.1546552742505509,0.015933601014482365,0.012377601121448612,-0.015116971963614499,0.028378843851492315,0.008405514282401215,0.006441419711237386,0.03502880995328641,0.0012132444545836449,-0.024318835288158657,-0.0022959669184375153,0.16791049469233352,-0.008370422247589543,-0.0036137794552373132,-0.0007610935334584408,0.006601901144173877,0.019988133803944794,-0.0068758790693272875,-0.019876207486854005,-0.022317241486970226,-0.01590185003908783
CD69,0.42422623179739216,0.01138245412462558,-0.005720247823379324,0.28377033531123175,0.01806469603995787,0.4006706556405945,0.10297162280871437,-0.05406965487562989,0.021294289701255718,0.21481791663368677,0.06621240590830436,0.05709853718125133,0.08214475077726,0.2479618820835147,0.009112787156813561,0.0,-0.00035492337921436606,-0.19149281490532333,0.019376703928545687,0.007486981855462596,0.009203681360289161,0.007925453457214274,0.4050670041342064,0.01969901975324601,0.06398927532624024,0.01221657378091219,0.1310371118519013,0.02401347636504623,-0.003957274224279278,-0.050902449671619984,0.4142310098536546,-0.0446748548387917,0.007937378440390835,0.14473243415115145,-0.01574201376819841,-0.0037657453071211627,0.1887037901944584,0.018226646590491825,-0.014971843446901383,0.0017835866172627656,-0.013919063952360394,-0.007891778149325901,0.19919256765502416,0.026302628551397797,-0.0194449324812969,-0.016890189417224963,0.004118904510066202,0.0076326166303116024,0.10869963968322557,0.21423689067748394
ACTB,0.03839815328546537,0.007667971924715077,0.19026857569023017,0.012951712141657317,-0.014324482123730763,-0.006287616015720199,-0.05396505012467777,0.012132603725959984,0.032099878778058456,-0.011118875071722002,-0.02892366241072762,-0.027572104347418934,0.01935856598227279,-0.0011901876490605671,0.053112182180460904,-0.010420244147124372,0.0,0.07508543501937862,-0.0067886135621985175,0.017008272774655855,0.1604215383100309,0.07129829683048924,-0.005860386258463325,0.37417005636807177,0.0057476282800316345,0.051122307190177525,-0.004491605193628534,0.1426813659682714,0.1568736155391998,0.02468442711913934,0.13669627146900362,-0.003342327035943877,-0.013999950703655048,0.00723559193177519,-0.0037478863074918906,0.06800436968083377,0.06167656634166432,0.3333835741672202,0.01864175758642648,0.02482763907696232,0.2653578726547754,-0.02247249481551871,0.014205048263836223,0.010002060241543712,0.23461853237194266,-0.024389831876436553,-0.003029023793812273,0.010049334420847648,-0.021086400624768093,-0.0016942867821323241
FTH1,0.5383262421920543,0.0308338324097389,0.026872718777285913,0.026930149775087186,0.009160518646613078,0.029820117861050235,0.1976753440500407,0.03727931425255828,0.004429920917686661,0.026765025110798264,0.12607386136277124,0.39549536099462274,-0.051262041214645934,0.17171109460069447,0.14246641400526722,-0.007443098913337816,0.08889915651342656,0.0,0.129580357569832,0.07593266472110483,-0.022824926962799204,0.03414703137893286,0.007782502626938033,0.010952899287624834,0.0011376928565965264,0.005430521211612966,0.27059924433827914,0.1843545162339202,0.028502299622103933,0.14090062880779353,0.3421769426316298,0.09352626560563217,0.015747203232426496,0.16857358708547715,0.2860062410461953,0.031690536334285625,0.32744471743390424,0.545513615914057,0.07692758292038898,-0.07512435718604557,0.09907141325472384,0.07929646382737156,0.05163513751306797,0.01915476335635161,-0.008043479301240934,0.06124112729971496,0.11643333243248537,0.10610799554250026,0.11902358352357466,0.1822721484738594
CXCR4,0.44615529673763077,0.05937343724897947,-0.008719843245254068,0.01887876225162739,0.009697458594961182,-0.012978132141085133,0.17505068056741557,0.1574633754871988,0.00609171787645453,0.013783899565239652,0.010145080591841866,0.3800555572460679,-0.011783754608906193,0.1761111597258516,0.016225083310790592,0.015754993341270063,0.0026238004167498372,0.2768832680237967,0.0,0.15877980324032534,-0.011639104288341924,0.024975729051749156,0.00691700772730511,0.0062115910741971005,0.2106891678778511,-0.020002387861619675,0.22128724665289606,0.007117488788146943,-0.005927849072055589,0.02436652683052965,0.18942048061714112,0.24966260936801413,0.017063161171468583,0.36038354488891805,0.055157213328123005,-0.006971275138672963,0.0805709787470673,0.008321635353829092,0.10175034517140084,0.010313524496154006,0.024861343525777846,0.04224982783879256,-0.007641039275143424,0.09824645086233028,0.020106144784592647,-0.006418654374677096,-0.0025719419852926672,0.013390536064032808,0.11102573722253228,0.21092967058433265
ZFP36L2,0.38401413770720116,0.04344137363558759,0.020595222864266745,0.010531012586102772,0.048676319381223875,-0.005016221617746897,0.008913056064057534,0.23500720091306834,-0.007123008855580841,-0.064631504417316,0.10642997945942329,-0.0933059198132719,0.017288457595588304,0.2778272864945806,-0.03154125917095079,-0.0035046033409478795,0.013620352811656182,0.3432924620580371,0.22704209764251895,0.0,0.03401331070055702,-0.0097281027185264,-0.03719991838650114,-0.017847332253907465,0.04367825521639924,-0.01904795882436008,0.28975627963076644,0.018086250665800573,0.0246935450898261,0.06442682669715158,0.22429014858630034,0.14253289542950204,0.026482650314082097,0.27032857094111645,0.08409791788759881,0.06916967925442008,-0.00861263437397046,0.1734308656052385,0.06456605090726913,-0.0037158519274517947,-0.018521869940200216,0.007058589722238237,0.11085325037943347,0.09478423451909505,0.04205122564874189,0.0038351980159911747,-0.0019305395803094077,-0.0068104784065929095,0.0738780565189733,-0.0977100042508995
IL32,0.021685328133482666,0.11766883020172804,0.2617117463137273,-0.01330331851994196,0.12558516082444204,0.011993513607197666,0.00701738408027664,0.00488944796788352,0.004426201900476363,-0.07881305027089275,-0.04751809867167257,-0.028161418772533066,0.09581204635818082,-0.005759029914132377,0.0635065683225378,0.004065548017427675,0.22743786317807543,0.012548885177465776,-0.018945856996912307,0.012549583821865664,0.0,0.024274470417822793,0.009823736067708977,0.004373928344265865,-0.016585197533059697,0.06305454257332578,0.015829096431637914,0.02831743570033519,0.011261584496797315,0.04631952961448633,0.01524915136336622,0.01650275671500168,0.004043757253971934,-0.012568985065175684,-0.016039082855075142,0.006764965409832932,-0.009762967781688432,-0.0014412599005743266,0.041440032281104655,0.002613941146741987,0.05608280421415697,0.005613485253397337,0.0034297834900902935,-0.0023441030646885533,0.12676367282148543,-0.011195658231905142,0.009846743759409905,0.0030287667114090467,-0.01277582681760164,0.02088543642733352
TRBC1,0.008015564654601303,0.001012671101316196,-0.008747519126630434,-0.02854057517820955,-0.004693846627382315,0.03059318443767909,0.020614080629352334,0.01716532340499792,0.004218902733457062,-0.0164423841103143,-0.007473281420578621,-0.0037134525102848546,0.026547875289177344,0.024718248737006142,0.01878045963749414,-0.008706895322745977,0.13529412893514275,0.11239000441771614,0.047530101479660226,-0.01899894644036493,0.042369093070128365,0.0,0.027433061690494823,-0.04617348709932245,0.03660114969570764,0.11094207956426352,-0.00457406320426752,-0.009792098597753787,0.030801065845706393,0.030738936314498724,0.001683077988431922,0.024659079557311177,0.06880302789285113,0.07303193312151687,0.06387201201009017,0.2067794775124583,0.01614611003471295,0.1874671384727768,-0.039918140613756974,0.0016765189789364398,0.038145811290955754,-0.012973941468526469,-0.004288953801135493,0.024749367938912064,0.09625400042897743,0.10984188396946497,0.008590527709021838,0.009324754607565804,0.02634766833973649,0.05042728497445826
