,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
ANXA1,0.10931022442476279,0.03549235726211031,0.49990031986958205,0.06293181816560944,0.22123004869793006,0.07579767544385219,0.227985836197925,0.203950408582101,0.08897605884033755,0.49999262599549965,0.0,0.09761879129485418,-0.2147635053825444,0.28461261980025254,0.4999999999987157,0.3893605300934704,0.3965912546223568,0.38489567205702147,0.043664353041456994,0.4742552853991411,-0.06923752501685487,-0.029212272835931308,0.04020320941813815,0.11770522418230533,-0.11650893193718681,0.10059140061810379,0.28176734674882775,0.498511885023986,0.003684892861934297,0.4999998836203874,0.1929812635785101,0.17182705432144296,0.059828713990907056,0.03405675000120989,-0.024886402223023185,0.0019683317834278125,0.3456642128083848,0.08959638804934311,0.3743076146919181,0.3426547159410752,0.2272965487499331,0.23015425382274202,0.3760471063618753,0.40807452416230205,-0.24631123751776152,0.16317702624486785,0.41261198397589405,-0.05290086263512006,-0.001239737508134664,0.006272625440635116
YPEL5,0.4994284073209889,0.2635937350337558,0.49257988321725055,0.07983259557800337,0.35220326465100404,0.09054792051973448,0.4993534678690529,0.013573592675599322,0.006975668849873329,0.4008553271173231,0.06396480437205376,0.0,0.06506890045298042,-0.006110042530056536,0.023480041261179863,-0.027405041527361784,0.03930342194492531,0.4999974352685653,0.4941142895624542,-0.03598436543965988,0.025667828432875184,-0.007209992282750877,0.003309179039779786,0.051199525469804996,0.4999398987892083,-0.010686666056171079,0.498753795904209,0.09585409941131529,-0.019922797036387663,0.24636048614875006,0.499244212390592,0.4997985741226253,0.005026640265098026,0.4993848645618637,0.46639521325841793,-0.01155894351674358,0.23998239102041063,0.018651110133135584,0.4999838103550389,0.0018202136635075972,0.0064366046927680776,0.19993041118653154,0.3956268672408215,0.0952154037212467,-0.002475821158827163,0.02328885513356127,0.05769443375015393,-0.047884675905353724,0.3812477891781403,0.49999690850267153
LTB,0.07328201271958201,0.48171151992062333,0.42709240871101917,-0.013003747676268662,0.4999999995151021,-0.20418185025075986,-0.07248285898880691,-0.21799508399113166,0.47909655855113276,0.48748674125454095,0.036236189542221076,0.13107476114570882,0.0,0.21355151528882843,0.48794591803010656,0.4820009694845735,0.06540802039282145,0.015208308076578692,-0.011410352418595227,0.01225076082808696,0.4998856747382291,0.10860071075423727,0.37436680441035763,0.02824059955732272,0.18164656328691164,0.20864679179093448,0.452834961879076,-0.013371952370023421,0.4999999999999062,0.004595162902428007,-0.05424449884500504,0.2091339833111544,0.06294287019283107,0.03453475787961735,-0.006467835990662363,0.10755138809063047,-0.017420821335529135,0.4923522445665489,-0.041772450125558636,-0.0184054077954956,0.03375222486216567,0.23993071396091914,-0.004528198079202794,0.057571650765356086,0.4851849527920925,-0.030189716862938476,0.49465389238329094,-0.015432508353066199,0.21188938792109924,-0.003611388468215404
NFKBIA,0.2875870234437907,0.28204607108306956,-2.4390094865212042e-05,0.22735587911847122,0.498248646681577,-0.10089055204643005,0.4818210215034602,0.49518748726087036,-0.027760417380121694,0.3006893323440809,0.2509834430656883,0.006750634752312856,0.23579142990372293,0.0,-0.08330038149153174,0.49582392052131774,-0.12219023242140015,0.37767378199630386,0.34959446601307054,0.4906235461234415,-0.0005196258467795589,0.23830360899166536,0.08291654242980351,0.08059455196329957,0.04173475963382711,0.021691069201492774,0.49999988692423025,0.024521580013771915,-0.032130567889158024,0.49992834940668684,0.2717599817135785,0.16668323092463055,0.05107459801476755,0.044837633143604005,-0.03518806087803428,-0.0008115304125821954,0.48855026032457116,-0.03017831735634513,0.0032963998378514603,-0.04020451932556446,-0.015343211805866619,0.023886454199914087,0.46442343870625136,0.4565647301430491,0.2644128864373557,-0.00041875723192441594,0.011641784152709445,0.11765868236542121,0.10257720949682991,0.4999069267748776
CRIP1,0.1794549672801644,0.25608081026879725,0.4999999999999062,0.02579843087288136,0.37464301221150775,0.008117968571273115,0.01859122449189443,0.07501568337156761,0.04582127765771438,0.4999213050814718,0.49999999999988864,0.034745562970003085,0.4656106800796357,-0.06755411444340964,0.0,-0.034084320089314724,0.416481771077428,0.49020571193583595,0.08317123182904296,0.36600897964944246,0.25071759117884596,0.017155533430365133,0.1668650960237501,-0.02017053921939882,0.0019779961191834783,0.2562354023356006,-0.12010571666088976,0.499999885028518,0.07087837591134905,0.49413923351396727,-0.07701762074220053,-0.16015365083071242,0.02644567800982467,0.33535454659581954,-0.007457954605197492,0.025147609608377253,0.11666793934580444,-0.004089066768664273,-0.00871438636082067,-0.0020051345425590172,0.24577237256707862,0.022451379770937918,-0.002774389861678883,-0.004297706796073775,0.002839457525591893,0.12057056355990858,0.0230288396025784,0.09542387941889308,0.0021480111247623723,0.047202867108311564
CD69,0.19922937740515023,0.07079303433518325,-0.0015825697669610284,0.49999611571875924,0.07677784080788985,0.4999746617292874,0.25383213121702275,-0.013559578154472507,0.09467100344091206,0.4999618884960064,0.39749953946668337,0.06884432186382872,0.4986773221363838,0.48850010001578914,0.020070628257165546,0.0,-0.0011960748723843784,-0.22022821780242752,0.023818530137484806,0.0100784213930879,0.008996625341358144,0.0011170153506764313,0.4999870127095708,0.05536569331281194,0.23478667561057442,0.03414767365435978,0.1512367198654564,0.30747227524884213,0.024278653379692483,0.32930175191574085,0.499279948341683,0.011530796930840137,-0.004593225444174287,0.440547827628867,0.011005004587340994,-0.06313282066315551,0.4862215394158502,0.22663355307227429,0.11842612260554786,-0.009218463212173456,0.015844344129085974,-0.04317080163058851,0.377970466449877,-0.1506353572238346,0.09853726248644457,-0.14464890516928774,0.005111299958020621,-0.042534309595705366,0.4602089262127578,0.4989153464252378
ACTB,0.18812997860247316,0.02405516248989714,0.48328887115680674,0.01822239175246687,0.055855227563247345,0.00560317115190434,0.3797253181718555,0.033368865420365545,0.04180942180059699,-0.06008198707936252,0.20993498218952922,-0.039676723227691,0.043109159185939605,-0.0018250139572240087,0.15029866321233876,-0.00949959029164793,0.0,0.25771629167330534,-0.011210803393595925,0.04634391544309069,0.4998924197221053,0.46820956054550644,-0.015364347747346851,0.4999999999999062,0.018075149338159124,0.20643311198686531,-0.0051501601918968465,0.48912346289149733,0.4999965195607762,0.11828699296758205,0.406056223857313,5.223431279810509e-05,-0.00828530797815763,0.01931208514821059,-0.012229954297875767,0.09149072052075824,0.06754191492299022,0.47900283770846175,0.10360020056819641,0.03945258851559286,0.4999999457122255,-0.026486015722924083,0.004307118281326017,0.01183457561165635,0.4999999996411212,-0.007213374447123888,-0.00018731659744819495,0.012975918687285648,-0.003198648256905301,-0.034455623876997965
FTH1,0.49999997107685834,0.18100415908582135,0.0783971435910854,0.42984570086073504,0.044940660704572255,0.4956172181363465,0.43250666397112403,0.2544531563093696,0.006281966535522043,0.3207236587095167,0.3944948771014887,0.4999988959791539,-0.032119214322127276,0.3783021399485702,0.4979241317683951,-0.025782193444627954,0.3137610377447876,0.0,0.3304882054325463,0.10574601514091808,0.05129037148611948,0.16030546913160182,0.01700657096241953,0.01732824432076474,-0.004952236422232081,0.006399802627232609,0.30867604113396785,0.4766767153644731,0.13490327474541464,0.48940746785287514,0.47831380931366463,0.29799627586754074,0.0382109325092862,0.03509456970437441,0.37853314588282405,0.11066256190539436,0.4999718967243071,0.15761167103262463,0.3127794732243494,-0.14633997506283725,0.36691677895455854,0.03799031417488863,0.07718496201870462,-0.049246333826051814,-0.0002976917967189019,0.15870406289912875,0.17980062451246126,0.06195349467675093,0.44058522192170446,0.3503416616098657
CXCR4,0.49994856130093834,0.49998720410828923,0.02114789066630396,0.05395620816650937,0.0104990479860948,0.012830421515119261,0.4012748754467177,0.23951753892586236,0.015321543652650038,0.10832176969587848,0.00894908777074055,0.49845592035641584,-0.019023216605106974,0.3247770004665499,0.027779072510809688,0.024204421697057166,-3.9715673086693215e-05,0.27769001331620025,0.0,0.4079423494939943,-0.009275682059792345,0.16086348666059724,-0.005617610486023605,0.011537637861110284,0.4995323569094795,-0.20749706346388985,0.4711661233444393,0.010956676013341604,0.001571628057363772,0.1128984863166248,0.052845714678774636,0.49917301921487844,0.06927979466008782,0.4996171299601244,0.1289740358156931,0.07457564191201049,0.04033624328290497,0.08128177954715021,0.4177565096591601,0.07364191628070049,-0.05585567998786989,0.08037685645515014,-0.0061504670191590005,0.2951610651477119,0.05504619955827783,-0.02577634536425355,-0.19888560638723263,0.11983660414883446,0.30713704707567846,0.3914006445060253
ZFP36L2,0.49911553852056056,0.4978727864714324,0.20246471206312033,0.05517394648486973,0.4474425562949672,-0.02868934618772878,0.007653486367224738,0.46107860551777446,-0.06893284977807146,0.3652104317835574,0.4903650034436289,-0.30230626292304796,0.04584267962641819,0.4926125220937003,0.3882522019522512,-0.0870969950176097,0.16495099544217162,0.22614759274026963,0.3958053161108469,0.0,0.07804975552542703,-0.057497772360395105,0.005558200483856912,0.2657193445378574,0.21443661001844783,0.12242242407697213,0.49856932960024625,-0.005409753434341136,0.4719991760053134,0.3783688934036312,0.11794370743273297,0.46714251239858207,0.06861949983070736,0.39249434226376656,0.09900569386253422,0.004184915073218831,-0.044975571768733236,0.12992385634382164,0.32532884741498025,-0.05039983952173488,-0.0009488643406972974,0.06962884642164224,0.15574788928753902,0.4097985660621821,0.18455756912354482,-0.00012936550914710576,-0.008373672363019113,0.0010933657851328604,0.055884272816270286,-0.01452664413965199
