,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
ANXA1,0.0,0.0038077310422787516,0.09945164274144412,0.0,0.020611117513784038,0.0,0.015031758016618487,0.015167015274552567,0.01074415757315395,0.11287923290792493,0.0,0.0,-0.010279876685065343,0.023441411881015208,0.14167692902315956,0.03336087523369587,0.00874419466449376,0.028111682831416556,0.0,0.03898312502822935,-0.005369812046882949,0.0,0.0,0.00017703544480715308,0.0,0.0,0.013359153532892576,0.05828386419590446,0.0,0.10211098277700492,0.014400310652856576,0.014599638365574378,0.0,0.0,0.0,0.0,0.02647559694793927,0.0,0.018913820948396665,0.0,0.01318043104825467,0.0,0.03275069236857209,0.012673598127716297,-0.010258400665493059,0.0,0.01156507575960387,0.0,0.0,0.0
YPEL5,0.0829640466936733,0.0209962989173426,0.05496170681639424,0.0,0.02310242807108835,0.0096938959921274,0.06517769288940944,0.0,0.0,0.029907241163338604,0.0,0.0,0.006570179339331416,0.0,0.0,0.0,0.0,0.10720733732173564,0.05659737120115054,0.0,0.004461404482329653,0.0,0.0,0.0001181125755491176,0.08133908004775595,0.0,0.06058560400098886,0.00422549220255157,0.0,0.013444811071309473,0.06569667559053792,0.06750055347951082,0.0,0.067975427031727,0.05146419006987077,0.0,0.01911096579748285,0.0,0.08309711680718405,0.0,0.0,0.026817245315148844,0.03021821072678994,0.006030055792909423,0.0,0.004608764593904832,0.0,0.0,0.028638312549403227,0.08561688057881103
LTB,0.0,0.061181873589717876,0.04490766437026373,0.0,0.12283510522822151,-0.006001973880569392,-0.0027972463581754678,-0.008578735948825763,0.062331132805316526,0.047432893923684535,0.0091024988091286,0.0,0.0,0.017569468726869597,0.0530177428210938,0.04117864246596168,0.0,0.0,0.0,0.0,0.06488476496550055,0.00529239153482455,0.01137594471049403,0.0,0.006227545741781295,0.01875689248384867,0.037569680371785756,-0.0014761896936593638,0.26282207069557,0.0,0.0,0.008098816311383946,0.0,0.0,0.0,0.0,-0.005383260909484517,0.11742681757336768,0.0,0.0,0.0019982591839783556,0.030600786661710594,0.0,0.0,0.04226487945281545,0.0,0.10613495423315447,-0.00012452897030003885,0.007518152388604836,0.0
NFKBIA,0.025035019489537538,0.03286348610892536,0.0,0.01731517667747721,0.06041256520935592,-0.010966828538807634,0.04522244651410246,0.07131591415198237,0.0010358451192805775,0.02824898297542363,0.021445793599925114,0.0,0.007798436427892213,0.0,0.0,0.056426772884960556,0.0,0.03536277581223235,0.03308361238802781,0.05095360027991224,0.0,0.005496049615838521,0.009423084581995176,0.0,0.0,0.0,0.101007124503321,0.0,0.0,0.07270880465987371,0.02628654926045825,0.01689415225835261,0.0,0.008973648204748472,0.0,0.0,0.05133587637436026,0.0,0.0,0.0,0.0,0.0,0.031160330243624246,0.043154571919858935,0.010520505674887104,0.0,0.0,0.002792894983315636,0.00729060862380677,0.08057877859654522
CRIP1,0.0005832395965218766,0.0,0.231840868709837,0.0,0.03450624249384564,0.0,0.0,0.0,0.0056941143726581735,0.07333326752542729,0.13685793264337953,0.0,0.03587033066889941,0.0,0.0,0.0,0.0371326817610262,0.04888244015418752,0.006110623218157576,0.021512328924894873,0.0259365077095735,0.0,0.0,-0.0049568428375797394,0.0,0.016748285860660923,0.0,0.10360354324298426,0.0,0.06192833685010481,0.0,-0.0125837238770261,0.0,0.02182584726564585,0.0,0.0,0.010075163589928637,0.0,0.0,0.0,0.01701876404061438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD69,0.02928137462586523,0.0,0.0,0.08819681827419225,0.0,0.08840398144757607,0.020476002946663824,0.0,0.0034465117108245036,0.07862935440963181,0.02451861432806804,0.009395220395922076,0.052446113367001994,0.0468274202337886,0.0,0.0,0.0,-0.006796627366141485,0.0,0.0,0.0,0.0,0.08749282848308687,0.0,0.019880539959586784,0.0,0.017950517578648795,0.010199464509384137,0.0,0.0,0.06653274072128658,0.0,0.0,0.03360198937698963,0.0,0.0,0.04344070852278038,0.0,0.0,0.0,0.0,0.0,0.031134979005827432,-0.012896757034717198,0.0,-0.001960701242628948,0.0,0.0,0.03729139031870787,0.05735453225924891
ACTB,0.01703727329335839,0.0,0.05766580836191878,0.0,0.0,0.0,0.015021592769269258,0.0,0.012338462197194549,-0.0010081686824174594,0.012158426937451235,0.0,0.006803250965913662,0.0,0.017826032991281483,0.0,0.0,0.02682865394979708,0.0,0.004971362684180479,0.06885015117889519,0.03943475701991406,0.0,0.33672693895076267,0.001013770501450379,0.018017431128850042,0.0,0.05084068417338252,0.1197081695350232,0.013631002443574783,0.035639970170698025,0.0,0.0,0.0,0.0,0.0373643733881198,0.009928173865234875,0.10195749203984812,0.007561799363483741,0.008487966821201344,0.09244837151204914,0.0,0.0,0.0,0.09064618504924118,0.0,0.0,0.0008958315704288868,0.0,-0.0027434027807937177
FTH1,0.1324965360694773,0.017308272857125086,0.010907981749406513,0.02603560123174695,0.0,0.040559896497449885,0.0382448883912085,0.016231387679077225,0.0,0.01745815091848901,0.03199661898924838,0.10962334776283546,-0.005448915521257735,0.027665867619572553,0.05606003354244259,0.0,0.02980816271768734,0.0,0.02751484566253467,0.011177141343431257,0.0,0.014076420663876849,0.0,0.0014327484572205806,0.0,0.0,0.023203720961329555,0.04609299279736798,0.016049757895457973,0.05096709702879186,0.045415810695876205,0.0233662737710258,0.0020626913023874915,0.005199961504172401,0.03508595569771682,0.01841797180642045,0.08040822790520444,0.04150837276814787,0.028652928666262678,-0.02595238055067154,0.02904002944057602,0.011016006536299364,0.008801742411234149,0.0038562238600479666,0.0,0.0197065222454274,0.027568663044950297,0.00966480339170479,0.036309123113646175,0.029459322804126598
CXCR4,0.11116385452489402,0.07594803199704946,0.0,0.0012100504602138278,0.0,0.0,0.03863123081873371,0.02588550643810861,0.0,0.0,0.0,0.07178924282583915,0.0,0.031200350021241018,0.0,0.0,0.0,0.024857289948524024,0.0,0.038474187562471895,0.0,0.008063558330728667,0.0,0.0,0.06675568461756487,-0.01179496330621428,0.0444432970418614,0.0,0.0,0.00427882881734864,0.0096870888941437,0.06669691446474994,0.0011507885118654194,0.08210714763603368,0.012120760560863617,0.0,0.005480161099503534,0.0,0.037339930346724615,0.0,-0.002577413222705119,0.011199945600652707,0.0,0.027179677085833326,0.000581366286125998,0.0,0.0,0.0,0.02980170500638273,0.036969281835609484
ZFP36L2,0.08639538534300806,0.033986329607201826,0.005959540338017868,0.0,0.026205704843598996,-0.001464255483253772,0.0,0.04367244629184502,0.0,0.0,0.04140109045587723,-0.03044425089537768,0.0011311239335702532,0.05178954251722362,0.0,-0.0094493137094317,0.0,0.024473723574826127,0.02972520385700384,0.0,0.006104956226590825,0.0,0.0,0.0,0.015846835387166577,0.0,0.06330526335238623,-0.0001294597938732754,0.013159019361036845,0.028404761581244345,0.011078821151087633,0.04284957264101715,0.0015497271948358155,0.0372874655826836,0.012219829708858996,0.0008326122245005639,-0.00028176220772506216,0.017153437633312153,0.024476204283160427,0.0,0.0,0.0,0.016753926999171352,0.028428365154289932,0.012974088577244145,0.0,0.0,0.0,0.004040136166794163,0.0
IL32,0.0,0.1118343463050911,0.20891588950908463,0.0,0.045304963055927364,0.0,0.0,0.0,0.0,-0.022623388043509583,-0.008172102410466939,-0.018314929670371145,0.08563839133496588,0.0,0.021936233482270882,0.0,0.1137959849950991,0.0,0.0,0.0,0.0,0.004274942149712488,0.0,0.0,0.0,0.02829465354618581,0.0,0.012086622081960884,0.0,0.026113748328264214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027467998330195996,0.0,0.01046701517144633,0.0,0.0,0.0,0.06859092500091159,0.0,0.0,0.0,0.0,0.0
TRBC1,0.0,0.0,0.0,-0.004372810481473767,0.0,0.0017476662112102333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09499875170909212,0.03730535793525463,0.008651444852938901,0.0,0.014938625459628641,0.0,0.0,-0.003808910362454266,0.00046157179607260283,0.13640962427494957,0.0,0.0,0.006561991453711291,0.002236376926108351,0.0,0.0,0.013050573559157874,0.029782218265978412,0.007815813069705298,0.1051340397192259,0.0,0.0,0.0,0.0,0.005949592456140227,-0.010694602012351293,0.0,0.0,0.05661775343543036,0.036944712141045596,0.0,0.0,0.0,0.014034272882934191
DUSP1,0.10895019788027076,0.0,-0.001307387142471951,0.14885761679405224,-0.0002932783872793823,0.2470550104963784,0.0,0.030773251019046023,0.0,0.06468667170252501,-0.00022852261287569214,0.0,0.019018028937593447,0.0072075440848062755,0.028789911718458593,0.06752267374221528,0.0,0.0,0.0,0.0,-0.011131847109776122,0.005521004075649289,0.0,0.0,0.011824301983514356,0.0,0.0,0.00013435719786614221,0.0,0.0,0.04469294033281226,0.032071039688792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02082679415737883,0.01703935695518215,0.0,0.0,0.0,0.0,0.0,0.0013144954579545783
ACTG1,0.0,0.0,0.03539573629545655,0.0,0.0,0.0,-0.012246193745729517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009194100229693133,0.0,0.44942536480427775,0.0,0.0,0.0122045465965804,0.0,0.0,0.0,0.0,0.0,0.0243554694219052,0.034023779873704016,0.061990806692076406,0.0,-0.007504958302856178,0.0,-0.010470303112376726,0.019349549259317613,0.0,0.0,0.0,0.0359808589206672,0.02529789622577685,0.0,0.024171375405144146,0.0610563564596787,0.0,0.0,0.0,0.016960267289809757,0.06824238048664681,0.0,0.05436405058619607,0.0,0.0
KLF2,0.0363058727189768,0.00953804870969486,0.0,0.0,0.05751319788068125,0.0,0.017630910840866224,0.0,0.0,0.0148714656615221,0.0,0.1122823160789911,0.0,0.0,0.0,0.015273741414639807,-0.00845298375037615,0.0,0.07012531311770058,0.012663358085439376,0.0,-0.0005870179778511997,0.017951518650489155,0.0,0.0,-0.014999533038821178,0.0,0.0,0.0,0.06569775727597094,0.05963273755015853,0.11052596168410307,0.029379982831968927,0.01402081632742556,0.030198816159728224,0.0,0.02128102241168467,0.0,0.038438984888050254,0.0,0.0,-0.01606334239115794,0.0,0.014667574873043179,0.006216305002503755,0.040297898768494905,-0.006147462214960503,0.0,0.044953831643301544,0.07335387641063511
TRBC2,0.0,0.0,-0.001898256376457852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019711475385839873,0.017806047914886793,0.0,0.023007687006573893,0.0,0.05550810083418348,0.0,0.0,0.0,0.040255741991822684,0.13613117996958513,0.0,0.020915024286797992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016450566591190895,0.0,0.0,0.0,0.10617561303588635,-0.0019253011284368518,0.0,0.03354485880079684,-0.00022998144642032037,0.0,0.0,0.0565041490235272,0.017911820518663236,0.0010242418455681296,0.018309030515249576,0.0,0.0
TNFAIP3,0.018639390823067464,0.0,0.0,0.0,0.019555342447115626,0.0,0.0388864595518207,0.04734007011298043,-0.0031938248260997173,-0.008878743955582202,0.020648895530241258,0.08962532667702551,0.042625001330444036,0.09929997921444163,-0.027750266295773367,0.014283845928731963,0.0,0.052928569385295554,0.051856253176521976,0.05858480488058782,0.0,0.0,0.0,0.030657407949501066,0.00473962093854915,0.0,0.0,0.0,0.0,0.07442811286257196,0.012377141168423969,0.01505663354491149,0.0,0.04157485012509047,-0.021158186453346026,0.0,0.01998872501414221,-0.005741807500373036,0.02924061164090265,0.024384164876552955,0.0,-0.0016636334518628025,0.012305186359757931,0.0,0.0,0.0,0.0,0.0,0.027377893549874972,0.05670725633173674
VIM,0.0,0.05103711263319436,0.10163770153775746,0.0,0.0,0.005957826220969016,0.024800172231953375,0.0,0.0,0.0,0.07149831203904113,0.0015213743669434917,-0.007105010809643945,0.0,0.10916221831072528,-0.00228614418847302,0.05529243952941601,0.05072909273832627,0.0,0.0,0.011669837873257212,0.0,0.0,0.05801823424906352,0.0,-0.006787554832863036,0.0,0.0,-0.030893815866161262,0.04945587987989545,0.0,0.0,0.010443231364658481,0.0,0.019012556442738034,0.0,0.0,0.02348279725713789,0.008169643978813073,0.060099148970206066,0.08161381241311108,0.0,0.004446045121152328,0.0,0.0,0.05484776859202958,0.029614537657510338,-0.014344767520506646,0.0,0.0
NKG7,0.0,0.3502921662190867,0.01605039329819893,0.003953163814692047,-0.005070263733641564,0.020322871341965306,-0.004132966401476936,-0.002671485310481325,0.4141352434715087,0.0,0.0,0.0,0.12002818607546624,0.0,0.004768211556802655,0.0,0.09247784365738725,0.0,0.0,0.019804131280180992,0.0,0.007992941675176654,0.0,0.0,0.0,0.011793234207998514,0.0,0.0,0.0,0.03493876604402243,0.004322928803087811,0.0,0.005128898690441643,0.0,0.001171089813104123,0.0,0.02919506864717358,0.0,0.00614580660814157,0.0,0.013074359703417186,0.052563788750298206,0.0,0.031135684660229413,-0.0009715350132665845,0.0,0.0,0.0,0.0,0.00020215763454020305
LMNA,-0.009932643546471488,0.0,0.20526250160693435,0.036685453646959146,0.0,0.0,0.0455776656641828,0.10367310345635584,0.0062707518955580945,0.06693115926350583,0.09476208916011268,0.001468096051853426,0.0,0.07522171540434468,0.057218117724421785,0.0,0.00669447623202445,0.04819865520022921,0.0026997639565658153,0.024230421389173966,0.023437243941616753,0.011452516209820735,-0.0006754720144264008,-0.0027900171156523515,0.08436778856373399,0.0,0.07840834655118338,0.019782510522123778,0.061592515277402934,0.0,0.0,0.0,0.009903891732266785,0.0,0.0,0.0,0.04450691950314114,0.0,0.0,0.006291141513173893,0.0,0.025005812806471295,0.0279568865494406,0.007955708579548597,0.02593971550333684,0.02200060265398239,0.08253942387164312,0.0,0.0,0.0
H3F3B,0.04635075330607601,0.005688185238220297,0.0,0.022720467035883304,0.0,0.028003091621432028,0.016494398030778953,-0.007995146838994858,-0.0007881482231763895,0.046284574279477166,-0.0007323176541729967,0.07952159019298734,0.0,0.023238385270112374,0.005276787163467247,0.051612337556521004,0.028274536715241216,0.03767912090437277,0.015207889595528924,0.008106688636811186,0.0,0.0,0.045021802563535024,0.004992020166457878,0.04689414285534251,-0.008923915860978869,0.018651763721606197,0.0,0.02017422705345509,0.0,0.0,0.02051566737797254,0.0,0.02391084444560321,0.0,0.0,0.05876589362395483,0.010611063534586351,0.0,0.0,0.04045826193020349,0.0,0.03625659429609735,0.04358994848193071,0.0,0.018369235997435746,0.0,0.0,0.028835810394007295,0.02248444241673383
TSC22D3,0.007964946124722115,0.0,0.0,0.05952825129732082,0.006452572008149558,0.005038993516085999,0.02609549823056561,0.0,0.0,-0.000943052273266299,0.008274603508171326,0.11847012619018205,0.02267802694083601,0.014009445827543642,0.0,0.0014303265830772718,0.0,0.037680971085468556,0.07280420067330498,0.03219468051993569,0.0,-0.003637129390431539,0.05682383771926208,0.0,0.11303949193562872,0.0,0.016791359036655774,0.011636448306596105,0.0,0.0,0.024721530655951975,0.0,0.0,0.08941681649594974,0.02174569495223004,0.0,0.0,0.0,0.0,0.0,0.0,0.004620139810867413,0.022029473552356477,-0.006297215828972823,0.0,0.025236580131990937,0.0,0.018350835412363823,0.0,0.07863180071312743
EEF1B2,0.005892862231396259,0.0,0.035255365066279895,0.0,0.008002032416529371,0.0,0.0,0.0,0.0,0.0007902450925862759,0.0,0.0,0.0,0.0,0.0,-0.013886481561061221,0.0,0.0,0.0,0.0,-0.0028189011838357296,0.004845301760640011,0.0,0.012324667252954988,0.015143589409919604,0.005108794677930916,0.0,0.006182769071844868,-0.005337341538437676,-0.0006378577707467632,0.0,0.0,0.0,0.0,0.07315030273024185,0.16341100605503336,0.0021273568870618484,0.10418060182659812,0.0,0.14775274808461808,0.0,0.06003749080835866,0.0,0.0,0.0,0.02668487751727782,0.11898010130213435,0.0685417548003962,0.0,-0.001161814380679272
BTG1,0.06324849388181426,0.0,0.0,0.026196078793834322,0.0,0.0,0.04899670126714191,0.02130655181987724,0.0,0.0016932261032976236,0.0,0.09059763669531873,2.8688066210094682e-05,0.009337972550546048,0.004249578894244075,0.03669633959680622,0.0,0.015256798432760408,0.06340735455845949,0.0320698801634935,0.0,0.001482905479049038,0.0,0.0,0.009159456009580971,0.010793884737031856,0.03874614542445498,0.0,0.0,0.01540016962066084,0.024530627138385823,0.07523459104655887,0.0,0.0,0.002915758272306569,0.06672427755738104,0.02017060175236823,0.05067976429004018,0.03788568961821346,0.010955713711282993,0.0,0.021668305402201046,0.0,0.0087525336512895,0.0008324992812413255,-0.011971793536896664,0.0,0.0,0.00980262079393927,0.024882900623660713
PABPC1,0.00114630933927801,0.00027720714017568596,0.02507586075773514,0.0,0.0,0.0,0.011894410164884104,-0.002508322147349185,0.008252805608227352,0.0,-0.01086354257767798,0.05588639217384548,0.0,0.0,0.0,0.0,0.0,0.043573162670119354,0.013812754898888661,0.013226878168633433,0.0017211968115307015,0.0009705896130897867,0.0,0.005544412433475425,0.015455250397653357,-0.0006617234916778584,-0.0013777242709305266,0.009742750723485957,0.0022038736931654737,0.0,-0.010134401820712742,0.01139022006045092,0.04926388875117686,0.005281530465059737,0.0,0.046420144998689156,0.009998234973216029,0.12656459043290005,-0.016189085911610227,0.07340473191752904,0.015055371607044588,0.0803396248349496,0.009610268332384288,0.002157600781838137,0.009373115798829488,0.044257147882764435,-0.0002807659748392203,0.07452804862176406,0.037873398720169905,-0.0010275710628823778
