,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
IL32,0.0005511464928400823,0.10917379777459742,0.21089910585926377,0.0,0.04816810530511972,0.0,0.0,0.0,0.0,-0.02638775115381955,-0.011663347579492549,-0.007119787447525373,0.08584872707558878,0.0,0.018124276302345806,0.0,0.11391261326041123,0.0,0.0,0.0,0.0,0.004464046088838205,0.0,0.0,0.0,0.028105535518678657,0.0,0.009531761937192707,0.0,0.020114341574333824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029775203971849504,0.0,0.01005552511306179,0.0,0.0,0.0,0.08057913534575473,0.0,0.0,0.0,0.0,0.0
TRBC1,0.0,0.0,0.0,-0.0022043690393063753,0.0,0.0023856102564870944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09229723597804239,0.036359985922402326,0.008048972758717443,0.0,0.015605735835284842,0.0,0.0,-0.0092224559390695,0.003129237360735653,0.13651300447787637,0.0,0.0,0.005388368757527634,0.002798533516763755,0.0,0.0,0.013778366493061113,0.029185352835992263,0.007909615842117803,0.1120979737530188,0.0,0.0,-0.008239162360529712,0.0,0.005923173688190455,0.0,0.0,0.0,0.05677666397685943,0.03697174534361538,0.0,0.0,0.0,0.014048888247324295
DUSP1,0.10420112059756462,0.0,0.00895020522632499,0.15815870677183425,0.005501596220916266,0.24303983662738587,0.0,0.04223344038853251,0.0,0.06188342843959405,0.0006381116268579704,0.0,0.007507748618380021,0.005994286219097306,0.027341117406126735,0.06646531308477208,0.0,0.0,0.0,0.0,0.0,0.005447695814734968,0.0,0.0,0.012497030638713087,0.0,-0.0008244397815315621,0.0,0.0,0.0,0.044449814487960586,0.04021987237095801,0.0,-0.007710783361392682,0.0,0.0,0.0,0.0,0.0,0.002239537211711657,0.0,0.0,0.020274202918908787,0.01640644578167054,0.0,0.0,0.0,0.0,0.0,0.0012679297344636404
ACTG1,0.0,0.0,0.03187327969550539,0.0,-0.013403811672156991,0.0,-0.007869342228474624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008169057354055757,0.0,0.4396983865823256,0.0,0.0,0.014094050298044902,0.0,0.0,0.0,0.0,0.0,0.02346657614603509,0.03521058453555186,0.06174378767760588,0.0,-0.01493363993530134,0.0,0.0,0.01886233738791793,0.0,0.0,0.0,0.03347556411349675,0.01812753936812211,0.0,0.023310154660480604,0.05784790378359081,0.0,0.0,0.0,0.014102780699739017,0.06727780255034368,0.0,0.05309380998456509,0.0,0.0
KLF2,0.03459990380576802,0.009291326005517563,0.0,0.0,0.057264879956918736,0.0,0.023815197389978275,0.0,0.0,0.014098416989790658,0.0,0.1193627147557528,-0.002794984220354464,0.0,0.0,0.017783339952747824,-0.0008378452869607306,0.0,0.06981716528083504,0.011700565292295956,0.0,-0.001910173555889909,0.018454660228563197,4.753759013543042e-05,0.0,-0.015133498005773753,0.0,0.0,0.0,0.07768501547049099,0.05784714121321849,0.10986537351611975,0.028403657272327257,0.013350913999694541,0.030012826846077596,0.0,0.019686132459076765,0.0,0.04232054646916049,0.0,0.0,0.0,0.0,0.014994218344824032,0.00630786742831821,0.04056707228357755,-0.023584970390786324,0.0,0.04386766883895239,0.07168806988806266
TRBC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011435085719856547,0.01776823157659558,0.0,0.029215134167703202,0.0,0.053122475412884375,0.0035616846017261657,0.0010239118825680188,0.0,0.0405641605054469,0.13119289421301886,0.0,0.03223941671472465,0.0,0.0,0.0,-0.0009403913460702355,0.0,0.0,-0.0014734954448013206,0.0,0.0,0.026967819507330154,0.0,0.0,0.0,0.09379468627119077,-0.0029897292030558287,-0.016967773853243696,0.03403906766031475,-0.008359864293825509,0.0,0.0,0.055505754507151304,0.01684157464459437,0.0,0.02711830848038119,0.0,0.0
TNFAIP3,0.016885472404242832,0.0,0.0,0.0,0.01943260439487299,0.0,0.04743883877430424,0.04542383874197465,-0.002874913713917132,-0.016267063744454417,0.029951822518505776,0.09005067429611915,0.041435465398260755,0.09821200202351306,-0.010688629465508222,0.012678817284081522,0.0,0.04983922869367466,0.05166514037689879,0.058560050683253616,0.0,0.0,-0.004736501398228941,0.031124730811492758,0.004051061744349702,0.0,0.0,0.0,0.0,0.0718116866720407,0.016938272872190803,0.014039161749727193,0.0,0.0416634255621205,-0.022146219231176083,0.0,0.022007842094515066,0.0,0.029690191650581364,0.025638096092190702,-0.004319351096749039,0.0,0.010677802450008326,0.0,-0.002235836262951632,0.0,0.0006293657578985435,0.0,0.02686874103802098,0.056254176823688884
VIM,0.0,0.060045014337237926,0.10322390011475292,0.0,0.0,0.0,0.020652656785342016,0.0,0.002344933459166032,0.0,0.07126219171049274,0.0,-0.003631418370912653,0.0,0.11055525110556602,-0.02669586713117225,0.061681627159102526,0.05830849945116371,0.0,0.0,0.013746810709003654,0.0,0.0,0.05530012287984538,0.0,-0.008327448176501,0.0,0.0,-0.02265904171242186,0.050117479041101774,0.0,0.0,0.016228160608976083,0.0,0.019860591035909994,-0.003944857068719589,0.0,0.032194822872139595,-0.010778079229844327,0.06107063338069505,0.08203984928878165,0.0,0.0004553550707031898,0.0,0.0,0.05250445452531064,0.029533419406964443,0.0,0.0009847758038369096,0.0
NKG7,0.0,0.3419701986375345,0.015482662604178167,0.003928381826688568,-0.009875859315798622,0.020594218180736132,0.0,0.0,0.4175503999800389,0.0,0.0,0.0,0.11620002243772262,0.0,0.004743041245258734,0.0,0.09111370055626644,0.0,0.0,0.010884079768156385,0.0,0.006751112827536687,0.0,0.0,0.0,0.008502689653288618,0.0,0.0,0.0,0.035164334725605866,0.0018396365517533543,0.0,0.007070480535296494,0.0,0.00017897986222742036,0.0,0.027374969611366935,0.0,0.005487709078455012,0.0,0.01383825917994621,0.05270309495389823,0.0,0.03081723121824897,0.0,0.0,0.0,0.0,0.0,0.0
LMNA,0.0,0.0,0.2092294100590378,0.03841266726339468,0.0,0.0,0.07049951708800908,0.09490862290703322,0.007488161044270711,0.06755704259484933,0.09666371016931696,-0.019363693502456425,0.0,0.07276015204249886,0.06252407320667754,0.0,0.005070519448240729,0.04495525026140422,0.0,0.022183880846805535,0.024174399007726378,0.010869450021076458,0.0,-0.0011572791012537421,0.08650089375543174,0.0,0.07551235358956399,0.03615790312882232,0.06413116891158166,0.0,0.0,0.0,0.009533071826296872,0.0,0.0,0.0,0.04234057645380725,0.0,0.0,0.005620497097310096,0.0,0.02610217132762468,0.02526411092509269,0.0006504541140217365,0.025563252520098854,0.025184041787858998,0.08347476844061971,0.0,0.0,0.0
H3F3B,0.03814281795501975,0.00358950570999377,0.0,0.023587363761240862,0.0,0.04207187972426726,0.028752342794737692,0.005455517837855001,-0.00032831311384547547,0.05765565306624621,0.007115665423125436,0.08227178799860763,0.0,0.019550270559882257,0.0022557410780053126,0.053134744267241074,0.03902668239607371,0.043306112664721105,0.013540720421679106,0.005136934391690535,0.0,0.0,0.045151672045974325,0.00542863689450565,0.05157965215618094,-0.009182489295221419,0.015651547480208975,0.0,0.021223624256313384,0.0,0.0,0.022038431446851765,0.0,0.02317431814923571,0.0,0.0,0.05530312288709138,0.011140131100371927,0.0,0.0,0.050857622234285804,0.0,0.05321064915758887,0.03829923942178498,0.0,0.019712549203530706,0.0,0.0,0.027443873427591147,0.02186033478437232
TSC22D3,0.009412873177768497,0.0,0.0,0.06105988952408833,0.007214514092308284,0.01393988981794039,0.03489496331544775,0.0,0.0,-0.003234011940299563,0.005782045231437887,0.11890113831054067,0.02188237501637062,0.013693343391192011,0.0,0.0032527878278062455,0.0,0.033234722027250495,0.07275273657163736,0.03523159479005338,0.0,-0.006660090374299476,0.05704704370842207,0.0019897340367267357,0.11428080079468035,0.0,0.016392939649203644,-0.004670518950298311,0.0,-0.003708838636483084,0.02438255975713431,0.0,0.0,0.08930495013756963,0.019725170002646956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021508700317767346,0.007001470020024934,0.0,0.022355415915469343,-0.014159191184618967,0.014927258710133144,0.0,0.0791061238847566
EEF1B2,0.003439866614173327,0.0,0.036073470868163135,0.0,0.008079568663967017,0.00011625105700278266,0.0,0.0,0.0,0.0001101868375343157,0.0,0.0,0.0,-0.0010041522253425323,0.0,-0.008322610662664529,-0.0006508438296663356,0.0,0.0,0.0,-0.004694527600199488,0.005670140377639752,0.0,0.011881113068532439,0.016608968286429115,0.008372895723180413,0.0,0.006045135774934419,0.0075995639249497905,0.0,0.0,0.0,0.0,0.0,0.08028028204342544,0.1568542719990742,0.0009177213795215341,0.10398356709923247,0.0,0.14448256190978126,0.0,0.0577548001047217,0.0,0.0,0.0,0.03601278845275587,0.11761746703875296,0.07271989725678367,0.0,0.0
BTG1,0.06362963297075348,0.0,0.0,0.021839618659990154,0.0,-0.010564119682401178,0.051105577887062686,0.018683022175093805,0.0,0.0,0.0,0.09626076892104088,0.0,0.012074446401796998,0.0007283806832881611,0.036304167264214295,0.0,0.01737119578069208,0.0779823120967496,0.03223278481352019,0.0,0.009522561427406111,0.0,0.0,0.013431929186939627,0.011636908515504312,0.03986468804437241,0.0,0.0,0.013607713065202438,0.02536118384683757,0.0788445113701485,-0.0005570115359121495,0.0,0.012678169669449986,0.06093962687268139,0.022810072079679132,0.055792994213665424,0.04210112440663484,0.0074576685299447025,0.0,0.014353861199447536,0.0,0.008734535902273511,0.00034543817852186384,0.0169172217097402,-0.04755560121378243,0.0,0.017058366504685268,0.05649567906433533
PABPC1,0.0032761022274293266,0.0023663292665729472,0.036330039959164125,0.0,0.0,0.0,0.012956037054116168,0.0,0.03315845621665509,0.0,0.0,0.056561000777409706,0.0,0.0,0.0,0.0,0.0,0.041668796151714114,0.01450816534282802,0.011669116665492085,0.006388531222834679,0.0019218103668990271,0.0,0.00491901226983547,0.020325701094587728,-0.004826077087491511,0.0,0.00888409271205186,0.0,0.0,-4.972962954882377e-05,0.011969213141709413,0.06701738235222626,0.005348313721116162,0.0,0.05277289372684253,0.009416020744894268,0.11944782370946443,-0.006890064492614903,0.07478666708960276,0.012945677847509069,0.08299697348773127,0.010078377778057852,-0.003464059562389453,0.008018567797963302,0.06278862762514772,0.012018244745631918,0.07796573280244712,0.037099529639154166,0.008847828587316468
RPL21,0.0,0.01809376139977155,0.01092494092601095,0.0,0.043054118399888326,0.0,0.0,0.024048252064369405,0.01275363507624909,0.0,0.00765921987610856,-0.0074514077147231385,0.016714479656671492,-0.0005675491301502045,0.0018276945810730973,-0.00023152989192678242,0.0008687571455579237,0.0012995835510574761,0.0037901574644442423,0.008580873090826504,0.006054375592730813,0.015071092045058654,1.1542795769167377e-05,0.012336421107242104,0.0,0.0,0.0,0.008689726355343827,0.013000929139329544,-0.011104613084272115,0.016369054603235927,-0.0022316753641610436,0.04648097732630968,0.015770499108273286,0.013587408045634323,0.0,0.0035088446323154263,0.4201970562350734,-0.00498721151870867,0.12058007661223377,0.010528917152172286,0.17997742831088137,0.0012495522026862889,-0.00349462027866151,-0.0003761952361751725,0.0,0.19404503007409846,0.004207881062207529,0.0,0.0
SRGN,0.0,-0.002561284896876797,0.004149559050040746,0.0,0.0,0.0,0.004733537703523295,0.0382509735601986,0.0,0.007964132430949702,0.02404462793427922,0.03287973168764918,0.0,0.05434297381795994,0.012172808368604234,0.04019663437109987,0.005720256118635116,0.10830003733515173,0.010410216850513772,0.0,0.0,0.0,0.0,0.0359417316261547,0.020926918070203013,0.0,0.024181064784495866,0.0,0.031065787382689492,0.04212553256118012,0.057271601759910674,0.0,0.009854899223384107,0.014219671771338066,0.0,0.0,0.0,0.0,0.035532014107377746,0.0,0.02864611633554002,0.0,0.05738654779728982,0.0026983212234719858,0.020277297250569423,-0.003076999484705959,0.02846581946895648,0.0,0.049613177711868905,0.055641334463591506
