,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
ANXA1,0.1419245847185322,0.05365910496374704,0.49993960805547466,0.0309632189974125,0.32718624439018873,0.08761416263406985,0.3530993644114362,0.24733364866342034,0.12398073677852917,0.49999999999597766,0.0,0.1329915468997962,-0.08007932635460868,0.27417910559328684,0.4999999999999062,0.42803683932958414,0.39441148065550835,0.4033274670627772,0.001022003075912048,0.43614334594287085,-0.10328903848326132,-0.1374138612452256,0.013731438108763538,0.11721512637287179,-0.053653293205869534,0.04031382980768383,0.46743356031869354,0.4983491093201906,-0.011061418555371128,0.4999999999382846,0.21443523806421338,0.23828653509345143,0.008737588930586737,0.032697476725978,0.004967865479331701,0.055360093889225026,0.31276847577991973,0.09729955046615302,0.3521092712080882,0.29518115879806683,0.18225846700877424,0.25305111516439704,0.3995838716299813,0.3821113799985082,-0.12127848440033528,0.06012218500458355,0.4554213424187412,0.0027006212376132765,-0.011883081069225532,0.011981996486848723
YPEL5,0.49968636680608003,0.3042378430477527,0.49935305836001886,0.06905324104552979,0.4637233043080172,0.19383333800056657,0.49994098845482526,0.024823130868774412,0.004470983848798293,0.4382288912309691,0.0539765000644471,0.0,0.13870336625031776,-0.00443792913255403,-0.0048441731907074015,-0.13856015362305807,0.04703817796470755,0.4999999954733011,0.4975113979272323,-0.043260965727910716,0.03407127513439201,-0.004828327550722045,0.00410231262180083,0.06538893576029414,0.49999995551874477,-0.06042801434611733,0.4729920787818196,0.10947756841939749,0.022151541025052457,0.28761710992178413,0.49993017822701713,0.49999711671542635,0.010362958396040622,0.49999185828542436,0.48730448606386567,-0.02220527144757012,0.2399176469061134,0.015935467988976604,0.4999998954242624,0.004502608169963396,-0.013089333812494441,0.22625911081579475,0.46169773035044437,0.09649265086014436,-0.022350221346162047,0.037224486174981974,0.0895870852590881,0.02167410661172542,0.4657969113566266,0.4999999152723126
LTB,0.05977351471874126,0.4937872851668279,0.46352973927081087,0.0006626773616860149,0.4999999999999062,-0.06706161848804526,-0.034354759673927204,-0.285654703090797,0.4470898308924305,0.4932675766033321,0.036040739405701294,0.07455598821777865,0.0,0.20765130596796166,0.4837142614984359,0.47488051529969666,0.012083603721926073,0.0011558420206427833,-0.005552272532394431,-0.005466521876405506,0.49999974189560403,0.1464022037660767,0.4259917954414898,-0.15068158753687977,0.2723753278059251,0.28355301139487166,0.44399387397929924,-4.485749921878668e-05,0.4999999999999062,0.004848226837738112,0.030751946892964455,0.12573459621451166,0.055506503181787736,0.028469287749829375,0.006573696132555318,0.13458032862533054,-0.11690563085257621,0.4891509614409343,-0.02602987721988348,-0.012947049077271733,0.024490135143596325,0.255816392585028,0.002224763441331268,0.06650265644673814,0.4873949447885061,0.0088117879662164,0.4957554992318878,-0.06043304135794236,0.26517057543929434,0.0016834196561856807
NFKBIA,0.3534411431333091,0.3681039126739625,-0.0018317187183176653,0.2782345074557051,0.4996385832594238,-0.16062056480365927,0.47309691139923526,0.49901667981528586,-0.05546380852948518,0.15920761507670922,0.251371909307306,0.03153255030354041,0.22327250126624498,0.0,-0.08654894530976731,0.48186432215519714,-0.1843481935672444,0.42629835036262365,0.41816313246561787,0.48279775473173225,-0.0008606550188229312,0.17162561151306555,0.15948596435858364,0.03265504819049769,0.0023703598531924497,0.044989903002976006,0.49999999998680045,0.05157023760701207,0.1438154127413671,0.4999906328402184,0.1727102677885708,0.25304944224700543,0.0976572647267252,-0.005116259479448271,-0.013131975595421008,0.0006307533299373391,0.47888453523462426,-0.02311600009402115,-0.024417398169337412,-0.06533464787018473,0.005544850548822811,-0.0387166918341304,0.4972572201502249,0.4778306842889811,0.1682623616004748,-0.006447232235427869,-0.0016150881373035997,0.02783871760826262,0.10515367964641975,0.3000031582319639
CRIP1,0.11925593930017153,0.25523768744680697,0.4999999999999062,0.025512341411712103,0.41840876246206127,0.01673959660616431,0.003499651377758317,0.06644850869070695,0.20484471731925602,0.49999976329143603,0.4999999999999062,0.05622101841620075,0.4521734275136432,-0.08949757937001301,0.0,0.0054961885979945,0.4515886305676342,0.48664986529730336,0.11769652724746371,0.3704739268744457,0.19826867139300208,-0.0036067815565803407,-0.07234601778647787,0.061955495037861574,0.0009572128836817795,0.282605701300391,-0.06958950758056959,0.4999999999992376,0.09045630861978937,0.4968661622410878,0.07053942012795689,0.00798922190627438,-0.12905180603522903,0.3631828460587726,0.03368265656234992,0.044861321816580424,0.14380955192088407,0.002786448435958766,-0.04584358999046123,-0.0028076821952277564,0.38356844284307823,-0.032552189523518016,0.00012796615075083562,0.0005034360259016379,0.006592505432414075,0.13032700490849258,-0.0034132710359409124,-0.09963245115870933,-0.08916196613989857,-0.050327644686242956
CD69,0.23219808987319512,0.012486891908130349,-0.01327861541719555,0.49999997805631125,0.07445856836358111,0.4999998234040234,0.27262884863255965,-0.03366594810577028,0.12515342316277833,0.4999994938639408,0.35054242993237517,0.10354390908146882,0.49932498896488775,0.49911808788782175,0.0269752310148198,0.0,-0.0005467483568465381,-0.19272558727116196,0.02943463918516398,0.011448368164557077,0.016109731117333936,0.0063849223189317295,0.4999998834092594,0.06033594453881319,0.2776749574810018,0.013723816950901857,0.20974629710535397,0.35065634190347506,0.028643868148789053,0.1403277044339135,0.4997225616620914,-0.014623976311363474,-0.03628868631208382,0.46599469961707196,-0.2683599476031415,-0.013708126332847015,0.4869921945580109,0.29215924635034585,0.1224956947386665,0.0009022483100791234,-0.04892470259657522,-0.029102536823913727,0.23756504195380623,0.08284745855277731,-0.010680355419328325,-0.10655634899106436,0.027542473207635143,0.010308250461093516,0.484891514176238,0.4846416717733867
ACTB,0.18197292639547125,0.03269592581760572,0.4964027809876085,0.005404536990993969,0.026063512037821535,0.0021979487295801237,0.034148966695634275,0.05096377936785179,-0.029258949618915175,-0.029112692862710232,0.1684865536918312,-0.11852283927064478,0.1527343199314607,-0.0028475702372583456,0.14222112123867348,-0.016606837790976714,0.0,0.17984520635590873,-0.01278839849086244,0.03495968658894577,0.4999997469032985,0.4773053063660645,-0.011052863499888321,0.4999999999999062,0.013020255340782438,0.2914563046730374,-0.005720796785026572,0.4918108588140939,0.49999991257508647,0.2695217096820156,0.3402624937714934,-0.0023853902889322542,-0.017793835857439766,0.009608785153884858,-0.014259344508798844,0.1362867511970025,0.06485669183799447,0.42832697970911937,0.055624235293086466,0.032111846774450115,0.4999999999446041,-0.058081508923964575,0.0717157288609579,0.008992823329897814,0.49999999999978395,-0.02415520710251229,-0.01616050819609871,0.0027770524707507738,-0.06490460856651337,0.000991285987669177
FTH1,0.49999999971474773,0.18132974908583432,0.118948337656263,0.4113864840911077,0.05028497755067152,0.4978050254683275,0.3700586443539109,0.31999084847145254,0.012015620021008755,0.33515179766895375,0.40569305846657233,0.4999999998620088,-0.0014199403416518264,0.37665041975125646,0.49408062673928255,-0.03820955912473589,0.3140671614501458,0.0,0.3760453643730147,0.19484732035159424,-0.1085951157291507,0.2081305635524372,-0.0003691979721992533,0.03150960227528821,0.0001882014904321938,0.004290576669333412,0.43779730538234807,0.4941800062883551,0.21623034962629328,0.4992206733694585,0.48961815197015046,0.31776028186297445,0.047745446869956076,0.10594309359958098,0.48215015972027886,0.1283023254459391,0.49999992103499724,0.14537641842027482,0.40112415657703726,-0.13145267191709065,0.4434201914006948,0.07825605440493766,0.08359648629615934,-0.2063824685782797,-0.0188835394119633,0.19774379617148774,0.17306434547247562,0.12799001457380155,0.48490054588313836,0.3283194947712621
CXCR4,0.4999909172907494,0.499998464178821,-0.006046153757418016,0.03625421219668268,0.01692901965570137,-0.019512382183446753,0.201066081098085,0.2471870854214212,0.015294252834409772,0.07466298363921453,0.02341754941070251,0.4993889757108093,-0.031273354948025966,0.3708708386149887,0.05725225209418916,0.021171979951937536,-0.001195517911574684,0.3830463877612438,0.0,0.4207037730049036,-0.020951007155349477,0.08957340999506824,0.02142926816836299,-0.0029690711809200465,0.49974894391319724,-0.05166538604446358,0.4808205562198943,-0.006502751452796107,-0.015901864048707193,0.17541007770124728,0.09573870042289567,0.49974107877168406,0.0631277291960467,0.49947632005429843,0.12954654101410168,0.030323428500641292,0.11988658617715009,0.06975521879884683,0.41427246509132176,0.08607027431251202,0.3341009878336727,0.06304374720616757,-0.003639257716882671,0.3033010842584942,0.057355889672045746,-0.020586580309041036,-1.7399148263819164e-05,0.08287155171141214,0.29322784021110404,0.39692507850374803
ZFP36L2,0.49965739892785355,0.4995208932936206,0.2062593590589442,0.05049666414069176,0.41142463784248473,-0.02085988258692606,0.035124581596591486,0.4843497561076261,-0.03850533828543057,0.12140791864871958,0.45685635256084056,-0.11345198621553154,0.04328013929957275,0.49447930074582336,0.31989676139684575,-0.013301412726953288,0.14054360902267082,0.2282652672441735,0.4789703693665437,0.0,0.05600483712805282,-0.033289435532185,-0.07568371042969979,0.24291299508649455,0.28879549436484864,0.060133473532150594,0.4985146272929809,0.08591427291643128,0.48700636807800735,0.41907640828043125,0.09931679638348567,0.4790045601255376,0.07828849599200793,0.42033749965568945,0.22150115117372615,0.22968630074742624,-0.024265827478409108,0.11890216194429726,0.39924209192839744,0.012016006202973606,-0.049759865725399255,0.0303915981346089,0.17170899614447077,0.47599181524162393,0.27318857169997923,0.005597962288411029,0.007539988226090699,-0.019683483167343585,0.23446474719773247,-0.24195061622471659
