Date,High,Low,Open,Close,Volume,Adj Close,Name
2013-02-08,238.69000244140625,235.75,236.63999938964844,238.16000366210938,552300.0,188.01333618164062,BLK
2013-02-11,239.9199981689453,237.30999755859375,238.17999267578125,239.4499969482422,931900.0,189.03172302246094,BLK
2013-02-12,241.02000427246094,238.72999572753906,239.0,238.86000061035156,1094900.0,188.56590270996094,BLK
2013-02-13,243.02999877929688,239.75,240.1999969482422,242.52000427246094,986000.0,191.45530700683594,BLK
2013-02-14,245.64999389648438,242.36000061035156,242.3699951171875,245.57000732421875,895500.0,193.8631134033203,BLK
2013-02-15,247.0,242.3699951171875,246.75,242.9499969482422,1001000.0,191.7947235107422,BLK
2013-02-19,245.36000061035156,242.66000366210938,243.4199981689453,244.1199951171875,1005600.0,192.71836853027344,BLK
2013-02-20,243.97999572753906,239.0,243.5399932861328,239.1199951171875,741200.0,188.7711944580078,BLK
2013-02-21,238.5,235.3000030517578,238.16000366210938,236.22000122070312,955000.0,186.48178100585938,BLK
2013-02-22,240.8800048828125,238.0,238.0,240.8699951171875,836700.0,190.1526641845703,BLK
2013-02-25,243.66000366210938,236.5,242.6999969482422,236.5,793600.0,186.70286560058594,BLK
2013-02-26,239.2100067138672,234.33999633789062,238.08999633789062,236.14999389648438,876800.0,186.42654418945312,BLK
2013-02-27,241.6300048828125,235.0500030517578,236.02999877929688,241.07000732421875,520400.0,190.3106231689453,BLK
2013-02-28,242.11000061035156,239.55999755859375,240.94000244140625,239.75,565500.0,189.26849365234375,BLK
2013-03-01,238.1699981689453,233.8000030517578,238.1699981689453,236.8300018310547,836200.0,186.96336364746094,BLK
2013-03-04,241.3800048828125,236.0,236.22999572753906,241.27000427246094,688600.0,190.46849060058594,BLK
2013-03-05,244.61000061035156,238.2899932861328,242.24000549316406,244.38999938964844,1033400.0,194.28436279296875,BLK
2013-03-06,250.0,245.77000427246094,245.77000427246094,249.57000732421875,1117800.0,198.40235900878906,BLK
2013-03-07,251.6999969482422,248.27999877929688,250.4499969482422,248.47000122070312,769500.0,197.52783203125,BLK
2013-03-08,251.02000427246094,247.44000244140625,250.10000610351562,248.27000427246094,582000.0,197.368896484375,BLK
2013-03-11,248.44000244140625,246.27999877929688,248.27000427246094,247.8699951171875,565300.0,197.0509033203125,BLK
2013-03-12,250.2899932861328,247.7100067138672,248.0800018310547,249.44000244140625,1014500.0,198.2990264892578,BLK
2013-03-13,254.0,249.5,250.33999633789062,253.6999969482422,776800.0,201.68556213378906,BLK
2013-03-14,257.7699890136719,254.11000061035156,254.88999938964844,256.0400085449219,967100.0,203.54586791992188,BLK
2013-03-15,256.79998779296875,254.25999450683594,255.07000732421875,256.739990234375,981400.0,204.10235595703125,BLK
2013-03-18,256.5299987792969,253.42999267578125,254.11000061035156,255.25,449300.0,202.91781616210938,BLK
2013-03-19,256.3599853515625,250.69000244140625,255.0800018310547,253.17999267578125,565300.0,201.272216796875,BLK
2013-03-20,259.57000732421875,255.25,255.25,258.70001220703125,755000.0,205.66050720214844,BLK
2013-03-21,259.19000244140625,252.80999755859375,256.2799987792969,253.0,1039600.0,201.1290740966797,BLK
2013-03-22,254.52000427246094,252.1199951171875,253.52000427246094,253.1300048828125,692800.0,201.23245239257812,BLK
2013-03-25,257.3299865722656,251.44000244140625,255.0,251.82000732421875,853300.0,200.1910400390625,BLK
2013-03-26,258.67999267578125,252.0399932861328,252.8000030517578,258.4100036621094,635900.0,205.42994689941406,BLK
2013-03-27,257.6000061035156,254.8800048828125,257.20001220703125,256.57000732421875,349900.0,203.96719360351562,BLK
2013-03-28,258.6499938964844,255.25999450683594,257.3599853515625,256.8800048828125,547100.0,204.21363830566406,BLK
2013-04-01,256.8500061035156,252.47000122070312,256.5,252.9600067138672,389600.0,201.0972900390625,BLK
2013-04-02,257.8800048828125,253.2100067138672,253.41000366210938,257.44000244140625,644200.0,204.6588134765625,BLK
2013-04-03,258.0,247.33999633789062,257.8299865722656,248.22999572753906,882500.0,197.3370819091797,BLK
2013-04-04,251.14999389648438,247.60000610351562,248.22000122070312,251.11000061035156,806900.0,199.62661743164062,BLK
2013-04-05,248.0,241.0399932861328,247.22999572753906,245.7899932861328,1332600.0,195.3973388671875,BLK
2013-04-08,249.41000366210938,244.10000610351562,245.47000122070312,249.3800048828125,470200.0,198.25132751464844,BLK
2013-04-09,255.55999755859375,249.72000122070312,251.91000366210938,254.0399932861328,760100.0,201.95591735839844,BLK
2013-04-10,260.7799987792969,254.9600067138672,255.42999267578125,260.7699890136719,657300.0,207.3060760498047,BLK
2013-04-11,265.57000732421875,261.3500061035156,261.3500061035156,264.1400146484375,735800.0,209.9851837158203,BLK
2013-04-12,264.9800109863281,262.1000061035156,262.95001220703125,263.1300048828125,421900.0,209.18223571777344,BLK
2013-04-15,262.4599914550781,253.77999877929688,260.0,253.86000061035156,939700.0,201.81277465820312,BLK
2013-04-16,257.8999938964844,251.47999572753906,257.7699890136719,257.2200012207031,1039800.0,204.48397827148438,BLK
2013-04-17,255.42999267578125,249.02000427246094,254.5500030517578,251.02999877929688,864600.0,199.5630340576172,BLK
2013-04-18,251.17999267578125,243.5800018310547,251.00999450683594,245.3000030517578,1012500.0,195.00778198242188,BLK
2013-04-19,250.4600067138672,246.1199951171875,246.4600067138672,250.16000366210938,737100.0,198.87136840820312,BLK
2013-04-22,251.5800018310547,247.3800048828125,251.24000549316406,250.50999450683594,605600.0,199.14964294433594,BLK
2013-04-23,259.9700012207031,251.94000244140625,252.5,259.4800109863281,985700.0,206.2805938720703,BLK
2013-04-24,260.7300109863281,257.6700134277344,259.94000244140625,258.6700134277344,574200.0,205.63671875,BLK
2013-04-25,264.3299865722656,259.260009765625,259.8699951171875,263.57000732421875,755900.0,209.53204345703125,BLK
2013-04-26,264.6199951171875,262.20001220703125,262.6099853515625,263.7699890136719,481200.0,209.6909942626953,BLK
2013-04-29,268.739990234375,263.32000732421875,264.1600036621094,268.2099914550781,608200.0,213.2207489013672,BLK
2013-04-30,269.80999755859375,265.7799987792969,268.4599914550781,266.5,950400.0,211.86129760742188,BLK
2013-05-01,266.5,260.69000244140625,265.3800048828125,260.94000244140625,793100.0,207.44125366210938,BLK
2013-05-02,263.4100036621094,260.9800109863281,261.69000244140625,262.3500061035156,670800.0,208.5622100830078,BLK
2013-05-03,271.6000061035156,265.1400146484375,265.67999267578125,271.3399963378906,835400.0,215.70901489257812,BLK
2013-05-06,275.2099914550781,270.239990234375,271.54998779296875,274.3500061035156,659400.0,218.10189819335938,BLK
2013-05-07,275.82000732421875,272.4100036621094,274.5400085449219,275.54998779296875,431800.0,219.0558319091797,BLK
2013-05-08,277.3699951171875,268.0299987792969,275.3500061035156,277.25,495600.0,220.40728759765625,BLK
2013-05-09,278.82000732421875,272.42999267578125,274.7300109863281,275.79998779296875,891700.0,219.25454711914062,BLK
2013-05-10,277.4599914550781,275.2099914550781,276.239990234375,276.6700134277344,555900.0,219.9462432861328,BLK
2013-05-13,281.0,275.4200134277344,275.760009765625,279.3900146484375,465800.0,222.10858154296875,BLK
2013-05-14,284.9800109863281,280.0,280.0,284.45001220703125,573200.0,226.13111877441406,BLK
2013-05-15,289.4100036621094,283.0,283.9800109863281,289.2900085449219,695400.0,229.9788360595703,BLK
2013-05-16,290.8299865722656,284.760009765625,288.44000244140625,285.4100036621094,607700.0,226.89430236816406,BLK
2013-05-17,291.2099914550781,286.70001220703125,287.1000061035156,290.95001220703125,567100.0,231.29849243164062,BLK
2013-05-20,291.8299865722656,287.05999755859375,289.1000061035156,289.25,552000.0,229.94705200195312,BLK
2013-05-21,293.30999755859375,288.94000244140625,290.6000061035156,291.69000244140625,737200.0,231.8867645263672,BLK
2013-05-22,298.1400146484375,282.9100036621094,291.6600036621094,285.3299865722656,1172100.0,226.83071899414062,BLK
2013-05-23,283.69000244140625,277.45001220703125,280.8500061035156,282.79998779296875,748300.0,224.8194580078125,BLK
2013-05-24,283.5400085449219,279.79998779296875,279.8800048828125,283.3500061035156,417500.0,225.25668334960938,BLK
2013-05-28,292.2900085449219,285.1400146484375,285.4200134277344,288.32000732421875,564200.0,229.20770263671875,BLK
2013-05-29,288.8599853515625,282.7699890136719,286.30999755859375,283.6400146484375,749600.0,225.48719787597656,BLK
2013-05-30,286.67999267578125,281.29998779296875,282.5,284.9800109863281,781900.0,226.55245971679688,BLK
2013-05-31,285.989990234375,279.1400146484375,283.7099914550781,279.20001220703125,812600.0,221.95758056640625,BLK
2013-06-03,279.95001220703125,273.0299987792969,279.94000244140625,278.3299865722656,774700.0,221.26583862304688,BLK
2013-06-04,281.5799865722656,274.69000244140625,278.7300109863281,276.2799987792969,719000.0,219.63616943359375,BLK
2013-06-05,277.7799987792969,263.1099853515625,275.8999938964844,266.9700012207031,1305900.0,212.2349395751953,BLK
2013-06-06,269.2300109863281,260.5199890136719,265.3900146484375,268.989990234375,1409400.0,215.19496154785156,BLK
